name,Location,Latitude,Longitude,link
AWA KANKO HOTEL,"3-chome Ichibancho, AWA KANKO HOTEL, Ichibancho, Tokushima, 770-0833 Japan",34.0727841,134.5510395,https://www.halal-navi.com/restaurant/awa-kanko-hotel/34kmjx3uvo3j51l9
Kebab Cafe,"Beni Dogenzaka Bldg IF, 2-25-10 Dogenzaka, Shibuya, Tokyo, 150-0043 Japan",35.6602717,139.6971457,https://www.halal-navi.com/restaurant/kebab-cafe/dl8q472nu47xm23y
Shinjuku Gyoen Ramen Ouka,"Shinjuku 1-11-7 , Shinjuku, Tokyo, 160-0022 Japan",35.688627,139.71319,https://www.halal-navi.com/restaurant/shinjuku-gyoen-ramen-ouka/3rg5j3rudd0jqzlv
Chicken Man Ueno,"4-7-8 Ueno, 1F ameyoko center bldg., Taito-ku, Tokyo, 110-0005 Japan",35.7096686,139.7745758,https://www.halal-navi.com/restaurant/chicken-man-ueno/ldqm0woxuenw5y21
Oskar kebab,"Ameyoko Center bldg, 4-7-8, Ueno, Taitō-ku, Tōkyō-to, 110-0005 Japan",35.7095755,139.774611,https://www.halal-navi.com/restaurant/oskar-kebab/ekr47l5u38qw3yo2
Vege Herb Saga,"Ueno 5-16-9, Sanei building B1F, Taito, Tokyo, 100-0005 Japan",35.7059848,139.7753315,https://www.halal-navi.com/restaurant/vege-herb-saga/63rg5j3rukpjqzlv
Chicken Man,"3-11-7 Roppongi, 6F Ishiwata Bldg., Minato-ku, Tokyo, 106-0032 Japan",35.663134,139.732942,https://www.halal-navi.com/restaurant/chicken-man/qx0kj6euk6q7le6o
Cleopatra Kebab,"14-7 Udagawachō, Shibuya-ku, Tōkyō-to, 150-0042 Japan",35.6621528,139.6980735,https://www.halal-navi.com/restaurant/cleopatra-kebab/8m96wdmu4y9wrodk
The Kebab Factory Asakusa,"台東区, 1, Taitō-ku, Tōkyō-to, 111-0032 Japan",35.7116588,139.7975577,https://www.halal-navi.com/restaurant/the-kebab-factory-asakusa/3x1lw9duozk7yqr6
Sultan Ueno,"Kyoritsu bldg. No.7 1F,5-5-8 Ueno, Taito, Tokyo, 110-0005 Japan",35.7035661,139.7755546,https://www.halal-navi.com/restaurant/sultan-ueno/8qx0kj6eu957le6o
Singapore Holic Laksa,"Jingūmae, Shibuya-ku, Tōkyō-to, 150-0001 Japan",35.6698259,139.703621,https://www.halal-navi.com/restaurant/singapore-holic-laksa/o8kv713u6zqw15mz
Kebab Box J,"Jingumae 1-8-8 COXY 188 Building 1F, Shibuya, Tokyo, 150-0001 Japan",35.669926,139.7063122,https://www.halal-navi.com/restaurant/kebab-box-j/ldqm0woxuxnw5y21
Mamo Kebab Cafe,"２９-３ Udagawachō, Shibuya-ku, Tōkyō-to, 150-0042 Japan",35.660687,139.6991055,https://www.halal-navi.com/restaurant/mamo-kebab-cafe/ekr47l5umk5w3yo2
Ayung Teras," 1F 20−12 Le-quartier Sakuragaoka Sakuragaokachō,, Shibuya, Tokyo, 150-0031 Japan",35.6550959,139.7003698,https://www.halal-navi.com/restaurant/ayung-teras/l49q3w05uxyj2on6
Le Maghreb Chandelier Nishiazabu,"1F, 1-12-5, Nishiazabu, Minato, Tokyo, 106-0031 Japan",35.6600896,139.7241434,https://www.halal-navi.com/restaurant/le-maghreb-chandelier-nishiazabu/m9voyj5eunnjx64q
MALAY ASIAN CUISINE 横浜元町店,"中区山下町82-3, Yokohama, Kanagawa, 231-0023 Japan",35.4430636,139.6486765,https://www.halal-navi.com/restaurant/malay-asian-cuisine-横浜元町店/5rygjpmup22jxz8m
Aladdin Roppongi,"2F Roppongi Yasuda Bldg., 3-2-6 Nishiazabu, Minato, Tokyo, 106-0031 Japan",35.6602384,139.7300767,https://www.halal-navi.com/restaurant/aladdin-roppongi/63rg5j3rurjqzlv8
Red Lobster,"４, １, Urayasu, Chiba, 279-0031 Japan",35.634679,139.8851667,https://www.halal-navi.com/restaurant/red-lobster/0ry1wemud89jpmqk
Pasela Resorts Karaoke Shinjuku Honten,"Kabukicho 1-3-16, Shinjuku-ku, Tokyo, 160-0021 Japan",35.6937974,139.7026134,https://www.halal-navi.com/restaurant/pasela-resorts-karaoke-shinjuku-honten/8ly4j48uzk5w06xq
Pasela Resorts Karaoke Akiba Multientertainment,"Sotokanda 1-1-10, Chiyoda-ku, Tokyo, 101-0021 Japan",35.6977469,139.7703827,https://www.halal-navi.com/restaurant/pasela-resorts-karaoke-akiba-multientertainment/l8q472nunpx7xm23
Mah Bub,"日本、〒370-0124 群馬県伊勢崎市境５６１−２, Isesaki, Gunma, 370-0124 Japan",36.2738925,139.2549997,https://www.halal-navi.com/restaurant/mah-bub/5rygjpmur3yjxz8m
Turkish Kitchen,"Minato City, Tokyo, 107-0052 Japan",35.6714926,139.740209,https://www.halal-navi.com/restaurant/turkish-kitchen/pvkew8duy52jn9gr
EL's Kura Bar,"Nakagyo-ku, Kyoto, 604-8061 Japan",35.0063566,135.7669579,https://www.halal-navi.com/restaurant/els-kura-bar/8ly4j48uvnnw06xq
Experieat Osaka Flavors,"1-11-10-902 Motomachi, Naniwa-ku Osaka-shi, Osaka, 556-0016 Japan",34.6647259,135.4994273,https://www.halal-navi.com/restaurant/experieat-osaka-flavors/5rygjpmu41zjxz8m
Pakeeza,"Noguchi, Toyama, 930-0173 Japan",36.7186248,137.153408,https://www.halal-navi.com/restaurant/pakeeza/0ry1wemudp9jpmqk
Yamaichi Beikan,"Hatsukaichi-shi, Hiroshima, 739-0504 Japan",34.3013889,132.3227778,https://www.halal-navi.com/restaurant/yamaichi-beikan/9650jkque61jke4q
Ain Soph.Journey,"Shinjuku City, Tokyo, 160-0022 Japan",35.690688,139.706674,https://www.halal-navi.com/restaurant/ain-soph-journey/np537nluyqzjlor9
Paprika Shokudo Vegan,"Nishi-ku, Osaka, 550-0013 Japan",34.6772791,135.4964557,https://www.halal-navi.com/restaurant/paprika-shokudo-vegan/84q9wz2u4nvw26kz
HALAL DOSA BIRYANI,"Narita, Chiba, 286-0029 Japan",35.795646,140.317427,https://www.halal-navi.com/restaurant/halal-dosa-biryani/84q9wz2u40vw26kz
Ain Soph.Ripple Kabukicho,"Shinjuku City, Tokyo, 160-0021 Japan",35.6978587,139.7007302,https://www.halal-navi.com/restaurant/ain-soph-ripple-kabukicho/pg81wr0u6e8wxyvd
Milan Nataraj,"Shibuya City, Tokyo, 150-0041 Japan",35.661125,139.701048,https://www.halal-navi.com/restaurant/milan-nataraj/e6l9jgeuqm1w0qd4
Nataraj Ginza,"Chuo City, Tokyo, 104-0061 Japan",35.670179,139.763707,https://www.halal-navi.com/restaurant/nataraj-ginza/qx0kj6eue0v7le6o
Nataraj Harajuku Omotesando,"Shibuya City, Tokyo, 150-0001 Japan",35.667033,139.704106,https://www.halal-navi.com/restaurant/nataraj-harajuku-omotesando/3x1lw9duy4p7yqr6
OrganicRaw8Cafe,"Kita-ku, Osaka, 531-0071 Japan",34.7121438,135.496557,https://www.halal-navi.com/restaurant/organicraw8cafe/np537nluy0zjlor9
Tudore Tranquility,"Shibuya City, Tokyo, 151-0064 Japan",35.6668064,139.6837393,https://www.halal-navi.com/restaurant/tudore-tranquility/2dn1jmgu4o2j9340
Hyakuraku honten,"Tennoji-ku, Osaka, 543-0001 Japan",34.6666079,135.5202476,https://www.halal-navi.com/restaurant/hyakuraku-honten/9650jkque4ejke4q
Ensalada Feliz,"Shibuya City, Tokyo, 150-0021 Japan",35.6487583,139.7086768,https://www.halal-navi.com/restaurant/ensalada-feliz/8m96wdmueq1wrodk
Minto,"Kita-ku, Osaka, 530-0015 Japan",34.7069836,135.5041841,https://www.halal-navi.com/restaurant/minto/0ry1wemude3jpmqk
Alaska zwei,"Meguro City, Tokyo, 153-0043 Japan",35.6489507,139.6910605,https://www.halal-navi.com/restaurant/alaska-zwei/49q3w05u0zzj2on6
Solare Dono,"Tennoji-ku, Osaka, 543-8543 Japan",34.6655311,135.519678,https://www.halal-navi.com/restaurant/solare-dono/ekr47l5updrw3yo2
ASICS CONNECTION TOKYO,"Sumida City, Tokyo, 130-0001 Japan",35.710424,139.800714,https://www.halal-navi.com/restaurant/asics-connection-tokyo/pvkew8duy4ejn9gr
ROCCA Vegetarian Meals,"Nishi-ku, Osaka, 550-0001 Japan",34.6904046,135.4926827,https://www.halal-navi.com/restaurant/rocca-vegetarian-meals/pg81wr0u6z8wxyvd
Bon Taito,"Taito City, Tokyo, 110-0012 Japan",35.7229176,139.7903898,https://www.halal-navi.com/restaurant/bon-taito/l8q472nu2o67xm23
Aju,"Kita-ku, Osaka, 530-0016 Japan",34.7078974,135.507156,https://www.halal-navi.com/restaurant/aju/qxy3wyduy2vwnpkm
Brown Rice by Neals' Yard Remedies,"Shibuya City, Tokyo, 150-0001 Japan",35.6656388,139.7098518,https://www.halal-navi.com/restaurant/brown-rice-by-neals-yard-remedies/o8kv713u831w15mz
CORI. NATURAL VEGAN FOOD & CRAFT BEER,"Setagaya City, Tokyo, 154-0011 Japan",35.6346568,139.6629164,https://www.halal-navi.com/restaurant/cori-natural-vegan-food-craft-beer/8ly4j48uvylw06xq
Organic & Vegetarian Cafe Atl,"Chuo-ku, Osaka, 542-0085 Japan",34.6718493,135.501777,https://www.halal-navi.com/restaurant/organic-vegetarian-cafe-atl/9voyj5euqx0jx64q
Falafel Brothers,"Minato City, Tokyo, 106-0032 Japan",35.6623065,139.7329112,https://www.halal-navi.com/restaurant/falafel-brothers/dqm0woxun2lw5y21
FALAFEL BROTHERS,"Shibuya City, Tokyo, 150-0012 Japan",35.6498715,139.7120827,https://www.halal-navi.com/restaurant/falafel-brothers/6ro87q5uym97xdk5
KITCHEN SALUNPOWAKU,"Minoo, Osaka, 562-0001 Japan",34.834298,135.469147,https://www.halal-navi.com/restaurant/kitchen-salunpowaku/e6l9jgeuq91w0qd4
Komeday,"Abeno-ku, Osaka, 545-0034 Japan",34.6311568,135.5095134,https://www.halal-navi.com/restaurant/komeday/8ly4j48uv8lw06xq
AINA CAFE,"Chuo-ku, Osaka, 542-0083 Japan",34.674197,135.504299,https://www.halal-navi.com/restaurant/aina-cafe/2dn1jmgu452j9340
Green Earth,"Chuo-ku, Osaka, 541-0057 Japan",34.6797685,135.4992871,https://www.halal-navi.com/restaurant/green-earth/5rygjpmurlxjxz8m
cafe47,"Nishi-ku, Osaka, 550-0022 Japan",34.676789,135.478759,https://www.halal-navi.com/restaurant/cafe47/qx0kj6eue9v7le6o
Aglio Olio,"Chuo-ku, Osaka, 542-0075 Japan",34.6634397,135.5047813,https://www.halal-navi.com/restaurant/aglio-olio/9voyj5euqy0jx64q
Babel Cafe,"Kita-ku, Osaka, 530-0022 Japan",34.707691,135.5106,https://www.halal-navi.com/restaurant/babel-cafe/8m96wdmuev1wrodk
Neu Cat Cafe,"Minoo, Osaka, 562-0036 Japan",34.83401,135.468779,https://www.halal-navi.com/restaurant/neu-cat-cafe/lm5r7vxu0zgw3p0e
ORIBIO Cafe Dining,"Suita, Osaka, 565-0801 Japan",34.807883,135.5484437,https://www.halal-navi.com/restaurant/oribio-cafe-dining/ekr47l5upqrw3yo2
L'Oiseau Bleu,"Chuo-ku, Osaka, 542-0083 Japan",34.6733504,135.5026761,https://www.halal-navi.com/restaurant/loiseau-bleu/6ro87q5uy297xdk5
Giving Tree Cafe,"Kita-ku, Osaka, 530-0016 Japan",34.708775,135.5047173,https://www.halal-navi.com/restaurant/giving-tree-cafe/pvkew8duyeejn9gr
Base Island Kitchen,"Nishi-ku, Osaka, 550-0014 Japan",34.6740315,135.4952496,https://www.halal-navi.com/restaurant/base-island-kitchen/lm5r7vxu01gw3p0e
Shama Vegetarian Indian Restaurant,"Nishi-ku, Osaka, 550-0014 Japan",34.6726438,135.4964649,https://www.halal-navi.com/restaurant/shama-vegetarian-indian-restaurant/qxy3wyduyxvwnpkm
Tokyo Mithai Wala,"Edogawa City, Tokyo, 134-0088 Japan",35.665221,139.8565656,https://www.halal-navi.com/restaurant/tokyo-mithai-wala/9650jkquepejke4q
Asai Togei,"Chuo-ku, Osaka, 542-0085 Japan",34.6710208,135.5019652,https://www.halal-navi.com/restaurant/asai-togei/34kmjx3uvd2j51l9
Ajikitcho Bunbu-an,"Chuo-ku, Osaka, 541-0053 Japan",34.68322,135.501178,https://www.halal-navi.com/restaurant/ajikitcho-bunbu-an/5rygjpmurgxjxz8m
Cafe Cavalier Uehommachi,"Tennoji-ku, Osaka, 543-8543 Japan",34.6652027,135.5195325,https://www.halal-navi.com/restaurant/cafe-cavalier-uehommachi/84q9wz2u4dvw26kz
Chowk,"Fukushima-ku, Osaka, 553-0003 Japan",34.693299,135.486247,https://www.halal-navi.com/restaurant/chowk/np537nluymzjlor9
Cosme Kitchen Adaptation,"Kita-ku, Osaka, 530-8224 Japan",34.70138,135.498195,https://www.halal-navi.com/restaurant/cosme-kitchen-adaptation/e6l9jgeuqe1w0qd4
daikisuisan,"Chuo-ku, Osaka, 542-0071 Japan",34.6685694,135.5028777,https://www.halal-navi.com/restaurant/daikisuisan/3x1lw9duy1p7yqr6
Cafe&resto Kazoku,"Komaki, Aichi, 485-0013 Japan",35.2958976,136.9252776,https://www.halal-navi.com/restaurant/cafe-resto-kazoku/2dn1jmgu412j9340
hallogallo,"Nakano City, Tokyo, 164-0001 Japan",35.708217,139.6663326,https://www.halal-navi.com/restaurant/hallogallo/0ry1wemudr3jpmqk
KLASINA,"Setagaya City, Tokyo, 155-0031 Japan",35.6641611,139.6681988,https://www.halal-navi.com/restaurant/klasina/3rg5j3rukmojqzlv
AC JANSSON,"Chuo-ku, Osaka, 540-0005 Japan",34.6763027,135.5239732,https://www.halal-navi.com/restaurant/ac-jansson/3x1lw9duygp7yqr6
Lindou,"Higashiosaka, Higashiosaka, Osaka, 577-0807 Japan",34.6659433,135.5799033,https://www.halal-navi.com/restaurant/lindou/dqm0woxunklw5y21
Monique Cafe モニークカフェ,"Sakai, Osaka, 599-8253 Japan",34.5481765,135.4500824,https://www.halal-navi.com/restaurant/monique-cafe-モニークカフェ/3rg5j3rukyojqzlv
Hanauta,"Abeno-ku, Osaka, 545-0021 Japan",34.6272136,135.5157308,https://www.halal-navi.com/restaurant/hanauta/l8q472nu2567xm23
Hidamari at Common Cafe,"Kita-ku, Osaka, 530-0015 Japan",34.707024,135.504995,https://www.halal-navi.com/restaurant/hidamari-at-common-cafe/o8kv713u8z1w15mz
iRose Music Dining,"2-9-5   1F Nishikawaguchi, Kawaguchi-shi, Saitama, 332-0021 Japan",35.8130148,139.7014092,https://www.halal-navi.com/restaurant/irose-music-dining/pvkew8dux0zjn9gr
Aarti Shin-Nagata,"Kobe, Hyogo, 653-0037 Japan",34.6576696,135.1454709,https://www.halal-navi.com/restaurant/aarti-shin-nagata/dqm0woxun4lw5y21
Kobe Beef Steak SAKURA,"2F, Lion Building Sannomiya-kan. 2-17-10 Shimoyamatedori Chuo-ku, Kobe, Hyogo, 650-0011 Japan",34.6927122,135.1915392,https://www.halal-navi.com/restaurant/kobe-beef-steak-sakura/9650jkque2ejke4q
Mumbai Kudan,"Matsuoka-Kudan Bldg B1, 2-2-8 Kudanminami, Chiyoda, Tokyo, 102-0074 Japan",35.6943694,139.7471449,https://www.halal-navi.com/restaurant/mumbai-kudan/l49q3w05urj2on6e
Ekimaeken,"Takayama, Gifu, 506-0026 Japan",36.1410879,137.252199,https://www.halal-navi.com/restaurant/ekimaeken/o8kv713u811w15mz
Donburi Chaya Otaru,"24, 3, Otaru-shi, Hokkaidō, 047-0027 Japan",43.1956475,141.0042581,https://www.halal-navi.com/restaurant/donburi-chaya-otaru/o8kv713um4nw15mz
Aoi Sora Organic Cafe,"Minami 1, Sapporo, Hokkaido, 064-0801 Japan",43.055952,141.3242778,https://www.halal-navi.com/restaurant/aoi-sora-organic-cafe/l8q472nu2q67xm23
Sumiya Spa & Hotel,"6-18 Kyobashicho, Minami-ku, Hiroshima, Hiroshima Prefecture 732-0828, Minami-ku, Hiroshima, 732-0828 Japan",34.3951872,132.4718291,https://www.halal-navi.com/restaurant/sumiya-spa-hotel/ekr47l5up4rw3yo2
SAISHOKU KENBI,"Nishi Ward, Nishi-ku, Hiroshima, 733-0815 Japan",34.410156,132.420315,https://www.halal-navi.com/restaurant/saishoku-kenbi/34kmjx3uvz2j51l9
indian asiandining & bar sapana,"Naka Ward, Naka-ku, Hiroshima, 730-0806 Japan",34.3981421,132.4483556,https://www.halal-navi.com/restaurant/indian-asiandining-bar-sapana/lm5r7vxu03gw3p0e
Pan Flote,"Paru Uesugi 1 F, Aoba-ku Uesugi 2 - 4 - 26 , Sendai, Miyagi, 980-0011 Japan",38.2738831,140.8691968,https://www.halal-navi.com/restaurant/pan-flote/o2dn1jmgu60j9340
Mr. Kebab,"Higashi-ku, 3-12-1 Kashiihama Aeon Mall Kashiihama 2F, Fukuoka, Fukuoka, 813-0016 Japan",33.6576587,130.4303413,https://www.halal-navi.com/restaurant/mr-kebab/x34kmjx3uz1j51l9
L’AZURE,"Shinjuku town plaza 2F A1, 1-24-8, Hyakunincho, Shinjuku-ku, Tōkyō-to, 169-0073 Japan",35.69854,139.6976787,https://www.halal-navi.com/restaurant/l-azure/pg81wr0ukrxwxyvd
Mughal kitchen Chofu,"Kokuryouchou,3-3-12 Kawaguchi Enwa Bldg. 1F, Chofu, Tokyo, 182-0222 Japan",35.648451,139.559267,https://www.halal-navi.com/restaurant/mughal-kitchen-chofu/90ry1wemu51jpmqk
NASCO Kebab,"2-10-8 Hyakunin-cho, Shinjuku, Tokyo, 169-0073 Japan",35.7019965,139.6997529,https://www.halal-navi.com/restaurant/nasco-kebab/dl8q472nup47xm23
Aizah restaurant,"Ōta-ku, Tōkyō-to, 144-0045 Japan",35.547632,139.7197193,https://www.halal-navi.com/restaurant/aizah-restaurant/lm5r7vxupl9w3p0e
Ismail Takasago,"Takasago 3-17-1, Katsushika, Tokyo, 125-0054 Japan",35.7498234,139.8692861,https://www.halal-navi.com/restaurant/ismail-takasago/y6ro87q5ulg7xdk5
TENNENKAISUIIKESU Kaiyoutei,"3 Chome-27-1 Karochōnishi, Tottori-shi, Tottori-ken, 680-0908 Japan",35.534735,134.1793896,https://www.halal-navi.com/restaurant/tennenkaisuiikesu-kaiyoutei/o8kv713uym9w15mz
Shiraz,"49 Tomioka, Tomioka-shi, Gunma-ken, 370-2316 Japan",36.2555908,138.890091,https://www.halal-navi.com/restaurant/shiraz/np537nlunnyjlor9
Sagun Nepali,"Kita Nakazaki 3-2-26, Osaka, Osaka, 530-0016 Japan",34.708605,135.505508,https://www.halal-navi.com/restaurant/sagun-nepali/d84q9wz2uezw26kz
Darbar,"Fukaya 3734-1 Ayase Town Hills, Ayase-shi, Kanagawa, 252-1103 Japan",35.4344599,139.4307154,https://www.halal-navi.com/restaurant/darbar/qxy3wydu4k1wnpkm
Kashimir - Kanayama branch,"Naka-ku Kanayama 2-1-1, Nagoya, Aichi, 460-0022 Japan",35.142926,136.9012035,https://www.halal-navi.com/restaurant/kashimir-kanayama-branch/90ry1wemupxjpmqk
Ninin GaYon,"2F Honey Shimokitazawa, 2-14-14 Kitazawa, Setagaya, Tokyo, 155-0031 Japan",35.6598562,139.6676107,https://www.halal-navi.com/restaurant/ninin-gayon/lekr47l5uyw3yo25
The Taj,"Level B1, 3-jyou-kan building, North 2, East 4, , Minamitsuru, Minamitsuru, 401-0501 Japan",35.4258655,138.8494284,https://www.halal-navi.com/restaurant/the-taj/dqm0woxuzo0w5y21
Pasela Resorts Karaoke Okachimachi,"Ueno 1-20-9, Taito-Ku, Tokyo, 110-0005 Japan",35.7079227,139.7726586,https://www.halal-navi.com/restaurant/pasela-resorts-karaoke-okachimachi/3x1lw9du8po7yqr6
Thali-ya Kanda,"3-9-6 Uchikanda, Chiyoda, Tokyo, 101-0047 Japan",35.6910369,139.7693193,https://www.halal-navi.com/restaurant/thali-ya-kanda/90ry1wemuz1jpmqk
Yasai-ya Mei Osaka,"ABENO HARUKAS Tower 14F, 1-1-43 Abenosuji, Abeno-ku, Osaka, Osaka, 545-8545 Japan",34.6615646,135.5023184,https://www.halal-navi.com/restaurant/yasai-ya-mei-osaka/no8kv713u4mw15mz
Yasai-ya Mei Kashiwa,"Oak Takashimaya station lacing braid new building 10F,1-1, Suehirocho, Kashiwa, Chiba, 277-8550 Japan",35.8622607,139.9705004,https://www.halal-navi.com/restaurant/yasai-ya-mei-kashiwa/z8ly4j48uq6w06xq
Yasai-ya Mei Azabujuban,"1-5-18 Azabujūban, Minato, Tokyo, 106-0045 Japan",35.6566336,139.7338176,https://www.halal-navi.com/restaurant/yasai-ya-mei-azabujuban/v8m96wdmunowrodk
Batur Tokyo,"Kabukicho 2-4-10 KDX Higashi Shinjuku Bldg 1F, Shinjuku-ku, Tokyo, 160-0021 Japan",35.6976453,139.7062239,https://www.halal-navi.com/restaurant/batur-tokyo/dqm0woxuzerw5y21
Zauo Tenjin Branch,"Chuo ward, Nagahama 1-4-15, Fukuoka, Fukuoka, 810-0072 Japan",33.594429,130.3925884,https://www.halal-navi.com/restaurant/zauo-tenjin-branch/m9voyj5eu06jx64q
Gandhi Palace Nakano,"U City Building B1F, Nakano, 3−39−10 , Nakano, Tokyo, 164-0001 Japan",35.70431,139.664157,https://www.halal-navi.com/restaurant/gandhi-palace-nakano/v8m96wdmugxwrodk
Spice Plaza,"Kyoden, 1−106, Fukui, Fukui, 910-0011 Japan",36.0888845,136.2224842,https://www.halal-navi.com/restaurant/spice-plaza/95rygjpmux1jxz8m
Sapna Sabae,"Mizuochicho, 1−14−13, Sabae, Fukui, 916-0022 Japan",35.959089,136.175933,https://www.halal-navi.com/restaurant/sapna-sabae/x34kmjx3u00j51l9
Aladdin Fukui,"Gakuen, 2−10−16, Fukui, Fukui, 910-0028 Japan",36.0704961,136.1976243,https://www.halal-navi.com/restaurant/aladdin-fukui/93x1lw9dun87yqr6
Siddhartha,"4-4-9 Shimomaruko, Ota, Tokyo, 146-0092 Japan",35.5714408,139.6837147,https://www.halal-navi.com/restaurant/siddhartha/kpg81wr0ukrwxyvd
Meu nota," 3-45-11 2F Koenji, Suginami, Tokyo, 166-0003 Japan",35.7034038,139.6479684,https://www.halal-navi.com/restaurant/meu-nota/l49q3w05uoyj2on6
Neeraj,"Daikaiji Shinmura, 2798−8, Uozu, Toyama, 937-0000 Japan",36.8266298,137.4052852,https://www.halal-navi.com/restaurant/neeraj/v8m96wdmu8dwrodk
Azaan,"Magiramachi, 1−237, Kanazawa, Ishikawa, 921-8005 Japan",36.5664746,136.616331,https://www.halal-navi.com/restaurant/azaan/dl8q472nue57xm23
Bagus," Second Orient Building 1st floor, 1-9-11 Nakatsu Kita-ku Osaka Osaka, Osaka, Osaka, 531-0071 Japan",34.7113901,135.4954578,https://www.halal-navi.com/restaurant/bagus/y6ro87q5u0g7xdk5
Piazu,"Saranuma 1-14-4, Adachi, Tokyo, 121-0837 Japan",35.7930931,139.7630516,https://www.halal-navi.com/restaurant/piazu/kpg81wr0u4rwxyvd
Mega Kebab Nagoya Airport Walk branch,"Toyoyamacho Airport Walk Nagoya 3F, Nishikasugai, Aichi, 460-0022 Japan",35.2471869,136.9233819,https://www.halal-navi.com/restaurant/mega-kebab-nagoya-airport-walk-branch/dl8q472nun47xm23
Kashmir Koiwa,"Nishikoiwa 1 - 26 - 1 Ōsaka-ya Bldg 2 F, Edogawa, Tokyo, 133-0057 Japan",35.7344603,139.8807657,https://www.halal-navi.com/restaurant/kashmir-koiwa/dl8q472nukv7xm23
Aasiana Kitchen (Safee Bakery),"Ebina-shi Shimoimaizumi 1-7-2, Ebina, Kanagawa, 243-0435 Japan",35.459988,139.386536,https://www.halal-navi.com/restaurant/aasiana-kitchen-safee-bakery/lekr47l5u6yw3yo2
Silkroad Murat,"Sakura-ku Eiwa 3-20-13, Saitama, Saitama, 338-0823 Japan",35.8680583,139.6165846,https://www.halal-navi.com/restaurant/silkroad-murat/m9voyj5eug1jx64q
Sagun Nepali Restaurant,"3 Chome−9−20, 太閤さん, Ibaraki-shi, Ōsaka-fu, 567-0057 Japan",34.8352165,135.5271779,https://www.halal-navi.com/restaurant/sagun-nepali-restaurant/2dn1jmguv4kj9340
Zaika,"3 Chome-2-6 Minamikamata, Ota, Tokyo, 144-0035 Japan",35.5547213,139.728027,https://www.halal-navi.com/restaurant/zaika/6np537nlugnjlor9
Kaguwashi,"26-11, Utsuboimachi, Maebashi-shi, Gunma-ken, 379-2115 Japan",36.3635687,139.139838,https://www.halal-navi.com/restaurant/kaguwashi/9650jkquzd8jke4q
Ittoryu,"15, 1, Beppu-shi, Ōita-ken, 874-0924 Japan",33.2926737,131.5009244,https://www.halal-navi.com/restaurant/ittoryu/0ry1wemum9njpmqk
Govinda's Funabori,"Funabori 2-23-4, Edogawa, Tokyo, 134-0091 Japan",35.6836794,139.8623793,https://www.halal-navi.com/restaurant/govindas-funabori/m9voyj5euryjx64q
Ain Soph Soar,"3-5-7 Higashi-Ikebukuro Union Building 1F, Toshima, Tokyo, 170-0013 Japan",35.7313972,139.7170927,https://www.halal-navi.com/restaurant/ain-soph-soar/r9650jkquomjke4q
Nan Curry Itabashi,"Tada Building 1F Nakajuku 54-14, Itabashi, Tokyo, 173-0005 Japan",35.7542657,139.7093171,https://www.halal-navi.com/restaurant/nan-curry-itabashi/95rygjpmu9kjxz8m
Mughal Palace,"Higashi-ku Izumi 1-18-32, Nagoya, Aichi, 461-0001 Japan",35.1750221,136.9117213,https://www.halal-navi.com/restaurant/mughal-palace/y6ro87q5upo7xdk5
Komaki Shokudo,"8-2 Kanda Neribeicho, Chiyoda-ku, Tōkyō-to, 101-0028 Japan",35.6996694,139.773349,https://www.halal-navi.com/restaurant/komaki-shokudo/3rg5j3ru5xdjqzlv
Senjou Teuchi Gyoza Ikebukuro,"Ikebukuro sepia II 1F Ikebukuro 2-55-12 , Toshima, Tokyo, 171-0014 Japan",35.7333972,139.7083971,https://www.halal-navi.com/restaurant/senjou-teuchi-gyoza-ikebukuro/dl8q472nuyn7xm23
DIYA,"六本木6-10-1, Minato City, Tokyo, 106-0032 Japan",35.6603768,139.7297937,https://www.halal-navi.com/restaurant/diya/6ro87q5uyl97xdk5
Big Dora (Restaurant of Kyushu University),"Nishi Ward, Fukuoka, 819-0385 Japan",33.594473,130.2161454,https://www.halal-navi.com/restaurant/big-dora-restaurant-of-kyushu-university/pg81wr0u6m8wxyvd
Hostel & Cafe bar Backpackers Miyajima,"1-11-11 Miyajimaguchi, Hatsukaichi, Hiroshima Prefecture 739-0411, Hatsukaichi-shi, Hiroshima, 739-0411 Japan",34.3101872,132.3046213,https://www.halal-navi.com/restaurant/hostel-cafe-bar-backpackers-miyajima/3rg5j3ruknojqzlv
Annam,"番ビル, 8 Chome-10-8 Ginza, Chuo, Tokyo, 104-0061 Japan",35.6675945,139.7619681,https://www.halal-navi.com/restaurant/annam/x34kmjx3uvyj51l9
Turkish Kebab,"Hiruma-cho, Bennichi 19-2, Tsushima, Aichi, 496-0004 Japan",35.1839597,136.7672024,https://www.halal-navi.com/restaurant/turkish-kebab/6pvkew8duy1jn9gr
Kappou Suruga,"1-12 Shinmachi, Chuoku, Chiba, Chiba, 260-0028 Japan",35.609812,140.115362,https://www.halal-navi.com/restaurant/kappou-suruga/63rg5j3rulvjqzlv
Le Maghreb Futakotamagawa,"1F, 3-10-11, Tamagawa, Setagaya, Tokyo, 158-0094 Japan",35.613368,139.625873,https://www.halal-navi.com/restaurant/le-maghreb-futakotamagawa/lekr47l5u9kw3yo2
Momen,"Chuo Ward, Haruyoshi, 3−24−21, Fukuoka, Fukuoka, 810-0003 Japan",33.588343,130.4057006,https://www.halal-navi.com/restaurant/momen/r9650jkquxmjke4q
